"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MGST3",42.884634907664,-0.953324068990026,0.0946741091292469,-10.0695330302878,7.53349104007196e-24,1.58408770688059e-22
"HLA-DRB1",150.056527209795,0.895171617188243,0.0889074098632628,10.0685827937738,7.60662162479073e-24,1.59764956350883e-22
"SNX29",13.0801460680567,-0.929995306914948,0.0923698788071876,-10.0681663646676,7.638891341448e-24,1.60260822428746e-22
"NRP1",34.8552092989441,0.831129519386182,0.0826998471808485,10.0499523000165,9.19118994130043e-24,1.92609035870694e-22
"ATP1A2",13.6416785586963,0.69266718903815,0.068943304776094,10.0469101573781,9.479306879222e-24,1.98422052594032e-22
"CGN",10.6640707722294,-0.903208627921321,0.0900240957574384,-10.0329652891481,1.09187278361774e-23,2.2829394336794e-22
"FKBP1A",49.517307581205,0.848871483134241,0.0847459918478058,10.0166564179073,1.28786228280984e-23,2.6896843883875e-22
"NINL",12.6096556754364,-0.712003653057602,0.0711796671529325,-10.0029078743489,1.4798651883621e-23,3.0871956533768e-22
"PSMB9",14.5380710622748,0.754335625591286,0.0754839550485572,9.99332407934955,1.63021378827994e-23,3.39701305611847e-22
"SASH1",19.9611869798209,0.706179456024066,0.0707277424966655,9.98447612063058,1.7824011108086e-23,3.70996064728935e-22
"TXN2",29.8544760992664,-0.622381917624983,0.0623650741413214,-9.9796548981028,1.87116438053268e-23,3.89033996599738e-22
"GDA",14.396851041613,-1.19948723574529,0.120240629012536,-9.97572322763074,1.94677933976949e-23,4.0430084066324e-22
"RAET1E",12.6390340534029,0.661259240269256,0.0663038305632011,9.97316798520321,1.997536723799e-23,4.14376900640995e-22
"GRK5",12.1319212584574,0.726163304792079,0.0728431338492956,9.96886413885529,2.0860073167518e-23,4.3224500995717e-22
"TMPRSS2",14.4006425091648,-1.26943241315732,0.127360317455565,-9.96725226913965,2.12013057031381e-23,4.38824340862268e-22
"APOLD1",25.9137268410841,1.56710952487329,0.157375853328468,9.9577507713492,2.33280585510935e-23,4.81874352204701e-22
"MAP3K3",19.2569153328459,0.61233552017655,0.0614934947192583,9.95772842269088,2.33333019658135e-23,4.81874352204701e-22
"LATS2",17.052699853653,0.695565880181303,0.0699116235597492,9.9492165217254,2.54176368744274e-23,5.24334395456415e-22
"AQP1",41.6720741182235,1.29224455337152,0.129993939863402,9.94080612318865,2.76579774356833e-23,5.69914492728155e-22
"SHMT1",19.2178931848278,-0.826547777500056,0.0831519912029674,-9.94020426381033,2.78255973753503e-23,5.72730649425452e-22
"UQCRB",56.6977423928776,-0.931703591244502,0.0937610023894537,-9.93700544469969,2.87335035623908e-23,5.90760833242754e-22
"AZGP1",14.0264678728923,-1.3923730298047,0.140158746087006,-9.9342571810707,2.95369143448935e-23,6.06604953427203e-22
"SLC7A8",25.0588979357774,0.937171803889182,0.0943538475856454,9.93252345155832,3.0055142914708e-23,6.16563596999731e-22
"SOX4",14.96682269408,-1.01064931713373,0.101772321456114,-9.93049291471191,3.06735459904333e-23,6.28552929132865e-22
"LRRC8A",10.5097465418481,0.717207420107102,0.0722295763771256,9.92955318417505,3.09639907731975e-23,6.33802749189432e-22
"SERPINF2",13.3683258994703,-1.17542391664587,0.118458623639941,-9.92265383918875,3.31814233752082e-23,6.78440948215306e-22
"CYP4A22",27.0208993967606,-1.5803970983285,0.159401571259507,-9.91456411527841,3.59823595266955e-23,7.34897991922708e-22
"ATP6V0D2",13.9640286187194,-1.34902212333642,0.136134129661321,-9.90950709195819,3.78508901369164e-23,7.72208237148292e-22
"CLEC14A",17.3814686589188,0.84191256403401,0.0849799949819764,9.90718538183689,3.87406166836921e-23,7.89489395501143e-22
"MMP28",11.4116377136488,0.70120305469285,0.0707905430424375,9.90532102956879,3.94700386126589e-23,8.03469300867591e-22
"DDR1",22.0563920616859,-1.0566855772708,0.106743979803058,-9.89925220345336,4.19399187324588e-23,8.52809072775184e-22
"IFI16",29.0844517260408,0.742268612330185,0.0749842672301604,9.89899134510215,4.20494453353517e-23,8.54097625121128e-22
"EZR",30.8321931128278,-0.893171543919836,0.0903522411538433,-9.88543872862022,4.81468132387339e-23,9.7687350018589e-22
"COL4A4",15.7492240013592,0.775803809376233,0.0785168107931969,9.88073511314156,5.0461357114179e-23,1.02271298142472e-21
"DDX60",13.9120297361859,0.66162531849401,0.0670339624022314,9.87000163475322,5.61636953788333e-23,1.13703831432159e-21
"ANO6",30.2565242696292,0.745137448491307,0.0755280899379383,9.86569962385636,5.86243181076436e-23,1.18555670192769e-21
"HSPE1",59.0288113819743,-1.17999156077851,0.119653034944666,-9.86177710681723,6.09607469121343e-23,1.23146032845211e-21
"APOBEC3C",11.9237627490347,0.68924919024448,0.0699090006807832,9.85923391169205,6.2524608748201e-23,1.26167432963654e-21
"IFI44L",13.7435592086465,0.84282673933045,0.0854978044418272,9.85787582304422,6.33759257295855e-23,1.27745983627478e-21
"PCDH12",13.882918670678,0.749608620163128,0.0761060579518273,9.84952631021313,6.88677778251462e-23,1.38664783555659e-21
"SLC16A5",16.8869887285822,-1.17194712109884,0.119022871074151,-9.84640271674107,7.10412287311725e-23,1.42885532221915e-21
"TENM2",10.7903715570805,0.658417442520185,0.0668759764570355,9.84535071339384,7.17884097288934e-23,1.44231567168669e-21
"TMEM213",20.5591992564975,-1.19067259512507,0.120992370481061,-9.84088988744502,7.504408729629e-23,1.50609087996806e-21
"TMEM52B",19.8120268898186,-1.56376612190872,0.158929415230731,-9.83937504355928,7.61825896585577e-23,1.52728346591761e-21
"HMOX1",29.3891073868702,-1.73275418616268,0.176306433525162,-9.82808256917854,8.52259375175354e-23,1.70673241106545e-21
"HEXIM1",18.2555976056969,0.745074460714686,0.0758250070446115,9.82623661711397,8.68020659861087e-23,1.73517268568784e-21
"GRASP",9.9543446562723,0.736511480112281,0.0749538461326334,9.82619996322803,8.6833652558741e-23,1.73517268568784e-21
"RARRES2",25.5457018026039,0.820774728582272,0.0835907236966827,9.81896904685902,9.32927281085764e-23,1.8622315436042e-21
"RPL12",124.096494263381,-0.649654280117693,0.0661871788244537,-9.81540974636117,9.6644557075596e-23,1.92705914237805e-21
"PTBP1",2982.50835849147,-0.936830293115859,0.0954707102328893,-9.81275085134042,9.92259993197936e-23,1.97640246653763e-21
"AKR1C1",16.0857637677253,-2.48836486992378,0.253620409639445,-9.81137469756995,1.00588753328338e-22,2.00139171138448e-21
"ARL6IP1",36.5372420781943,-1.04099812083484,0.106142619842883,-9.80754123438605,1.04483348482561e-22,2.07664863622052e-21
"ATP11C",13.588394592621,0.642366747503964,0.0655336354107949,9.80209236794686,1.10277242625701e-22,2.18945289436263e-21
"ROCK2",22.2472996458576,0.65857839427082,0.0671951698746221,9.80097818786151,1.11500567429083e-22,2.21136816688934e-21
"FZD4",27.8778913149153,0.779979604536777,0.0796003604030588,9.79869438514257,1.14050233876114e-22,2.25951341289466e-21
"KLC1",24.5248125246271,0.629969186643823,0.0642982070871174,9.79761668611195,1.15273350839656e-22,2.28130276356897e-21
"MLXIPL",11.3994647475446,-1.03048734261919,0.105211579212804,-9.7944290003945,1.18967680818494e-22,2.351899536181e-21
"FGD5",16.998165195209,0.750375601647268,0.0766420426079332,9.79065244236584,1.23496395308593e-22,2.43882315772701e-21
"ERBB2",15.2313962204591,-0.935285445136148,0.0955467951958583,-9.78876835396662,1.25819115241023e-22,2.48204361238794e-21
"MDH1",29.3023431042186,-0.978826235605804,0.100110631394839,-9.77744543179726,1.4071731564378e-22,2.77298531275027e-21
"NR1H4",11.0509177022198,-1.00326572228145,0.102645760555822,-9.77405902444305,1.45503074267589e-22,2.86424349600795e-21
"RPL41",210.393201781957,-0.941416703915917,0.0964226653712032,-9.76343788352767,1.61582855653262e-22,3.17739549522631e-21
"APPBP2",17.4838254971507,0.609464174259885,0.0624542312918415,9.75857298462179,1.69523710731971e-22,3.33000715858216e-21
"HNMT",16.4736170574652,-0.695512754913622,0.071328172393576,-9.75088427999961,1.82868346419631e-22,3.58833073398605e-21
"ATP6V1F",31.4444925771039,-0.921908150803993,0.0945654958651121,-9.74888507029033,1.86505268102379e-22,3.65581936543053e-21
"ARHGEF10L",17.3413733728401,-0.762449127689672,0.0783316946414383,-9.73359674113737,2.16789051501466e-22,4.24316822261053e-21
"CLDN3",10.9899310474012,-0.99160616661143,0.101875271205282,-9.73353155166881,2.1692807709628e-22,4.24316822261053e-21
"SLC8A1",31.3238367182394,-1.798317424113,0.184815865886057,-9.7303195020156,2.23888623024826e-22,4.3746938547533e-21
"CYCS",23.053226788253,-1.05590696296579,0.108543946160335,-9.7279212735279,2.29229322429949e-22,4.47432424287318e-21
"ATP6V0B",25.7726620547408,-0.732456373461188,0.0752983901306455,-9.72738424009263,2.30442432931393e-22,4.49326320227871e-21
"CAT",32.1052286032441,-0.751641567849263,0.0772725362130182,-9.72715022290976,2.30973042492563e-22,4.49886860871831e-21
"PTPN3",15.6658346626394,-0.75030535216811,0.0771413523955049,-9.72637021349176,2.32750380097643e-22,4.52872032947086e-21
"DPEP1",22.6683536174347,-1.41549409543767,0.145553317731481,-9.72491810903958,2.36095292473023e-22,4.58897824781598e-21
"TTC39A",11.69084282363,-1.09309618832799,0.112515865379744,-9.71504049352292,2.60145603174104e-22,5.0511377136764e-21
"MPC1",18.5116281695752,-1.08040972669538,0.11124290847672,-9.71216719779916,2.67586099705265e-22,5.19016057541533e-21
"CA2",41.2578425195563,-1.28062103106112,0.131873549199584,-9.71097721138121,2.70728935957085e-22,5.24562118424073e-21
"PGM1",14.8588990002203,-0.799428796317901,0.0823657870279179,-9.70583570150231,2.84733273950337e-22,5.51119717696342e-21
"ABCB1",14.1105894318554,-1.20227797115749,0.123935331618008,-9.70084926922322,2.98999359697573e-22,5.78127915553175e-21
"C11orf80",16.2137120626644,-1.20883472158323,0.124716322370638,-9.69267453213345,3.23932740257859e-22,6.25683864898895e-21
"RELL1",17.9637342362264,0.675790890317548,0.0697587141927191,9.68754797358467,3.40607628127176e-22,6.57205792582405e-21
"GLIS3",16.5151313524402,-1.00478895170472,0.103751057808705,-9.6846140456451,3.50529963832702e-22,6.75646505287533e-21
"FOXD2",12.309936391371,0.679843237399881,0.0702866543303158,9.67243702061736,3.94861257645173e-22,7.60303091723859e-21
"COQ9",20.298387085161,-0.847951755420256,0.0876900557661902,-9.6698736021011,4.04877821740655e-22,7.78779544021733e-21
"GP6",14.1501367438933,0.567899643401799,0.0587402998102061,9.66797318428271,4.12465635386908e-22,7.92550790986432e-21
"FAM162A",21.5845464211974,-1.01489161726942,0.105080318817016,-9.65824646037404,4.53560827797905e-22,8.70610949955647e-21
"UPP1",30.482150905006,-1.62308750524529,0.168067430553753,-9.65735895347178,4.57506356979827e-22,8.77274365756966e-21
"GALE",14.2654279609038,-0.77472129403118,0.0802986824017655,-9.64799509604589,5.01261220712261e-22,9.60179878681126e-21
"FAM114A1",18.4073286322997,0.640510001337012,0.0664278302386316,9.64219362631717,5.30421670251932e-22,1.01498682382024e-20
"ATP5F1A",50.2271020413879,-0.930468728900524,0.0965473676669077,-9.63743239598907,5.55602704196177e-22,1.06207359901302e-20
"SERPINE2",16.7347919654898,-1.43602517764317,0.149054337752266,-9.6342394277039,5.73148576712045e-22,1.09448310252628e-20
"CPNE2",12.2145105424313,0.752297270418053,0.0780938914203989,9.63324091980831,5.78747259355162e-22,1.10403497805236e-20
"SLC12A1",31.3571658716641,-2.01293965817171,0.209053787280439,-9.62881220358573,6.04238732751268e-22,1.15147615971467e-20
"S100A8",39.8306291270414,1.85736470285917,0.193142494463296,9.61655128261863,6.80753545139541e-22,1.29595304519157e-20
"PAPLN",17.456302415867,-0.950509306698772,0.0988884616517132,-9.61193339265891,7.11993155728508e-22,1.35403097159304e-20
"NUCB1",81.6287857023568,0.795310774392543,0.0828081722944936,9.6042546569456,7.6710912241716e-22,1.45734981531901e-20
"REN",74.8392024426901,2.84685355806537,0.296437649766828,9.60354921280964,7.72379508446434e-22,1.46585747941465e-20
"TPD52L1",10.1284086222134,-0.953907118252782,0.0993362104311972,-9.60281365790053,7.77913009572676e-22,1.47484655011606e-20
"BBOX1",19.5851842670812,-1.38435916523709,0.144405133911171,-9.58663399106476,9.10055565024092e-22,1.72360984393099e-20
"MTSS2",15.6562060504111,0.653467400105591,0.068205775539257,9.58082207758898,9.62755372337652e-22,1.82155679036155e-20
"DENND2D",11.2552998441323,-0.820051986555922,0.085641051825753,-9.57545440035482,1.01410377040113e-21,1.91674935316674e-20
"ACTR3B",17.1041082094411,-0.764977709964616,0.0799157522583191,-9.57230193481639,1.04551440176019e-21,1.97410188675211e-20
"RPS17",200.449967234872,-0.739863002081569,0.077341271274738,-9.56621206100125,1.10894352848462e-21,2.09173201336182e-20
"COX8A",69.1519773760689,-0.890195751498633,0.0932672702003479,-9.54456745208045,1.36676759714262e-21,2.57542440097017e-20
"ECI1",23.1668939733203,-0.757605277675901,0.0793835694258064,-9.54360308002999,1.37954194637415e-21,2.59685088257449e-20
"IGFBP4",115.229824635111,1.10776099146204,0.116111880015546,9.54046210701027,1.42197264990181e-21,2.67400222701047e-20
"TBC1D8",15.8772124008928,0.750058642647845,0.0788345582964943,9.51433811332966,1.82873320917592e-21,3.43541921853717e-20
"S1PR1",8.96195439279908,0.749283718642102,0.0787625901106578,9.51319297130013,1.8489833503809e-21,3.46993792245925e-20
"DNM2",34.6021243514689,-0.706635459658548,0.074310238805104,-9.50926105232772,1.92021670614575e-21,3.59996858465257e-20
"CD99",30.2730287834942,0.609466620085689,0.0641105384121063,9.50649667248154,1.97191682897474e-21,3.69315273313245e-20
"CRB3",13.5029359305202,-0.736075943052465,0.0774954158455945,-9.49831593289412,2.13311981924143e-21,3.99102620174353e-20
"HIPK3",27.2235857394672,0.771593318822152,0.0812544111125107,9.49601761009318,2.18070905180357e-21,4.07594346409831e-20
"NR0B2",14.9665817255047,-1.22745963976274,0.129266490819831,-9.49557485453474,2.18999670437671e-21,4.08917245386344e-20
"KCTD2",13.8642835165586,0.57294046421449,0.0603502648376577,9.49358657755189,2.23218940451389e-21,4.16375330051663e-20
"KIAA0040",15.4235935668845,0.671633143143436,0.0707520682005811,9.49277046205018,2.24973985259479e-21,4.19226447456334e-20
"ESM1",23.3223112817655,1.53576765240673,0.161819165695038,9.49064127113974,2.29617303554979e-21,4.27448549796915e-20
"BICC1",10.1077383149492,-1.00754129874621,0.106187085783759,-9.48836001392845,2.34697476442207e-21,4.36466543124282e-20
"SLC34A2",14.7684135242021,-1.53970084900371,0.162328164592713,-9.48511216686813,2.42122539170537e-21,4.49822837832492e-20
"RPL36",69.0605538249474,-0.715643964766563,0.07552997425903,-9.4749663532555,2.66846692477654e-21,4.95258896450001e-20
"RDH10",15.3234734267224,-1.07287137842303,0.11330590834661,-9.46880347264016,2.83067475127043e-21,5.24837731437957e-20
"GAS2",11.3801454274998,0.857994417462728,0.0906159316136614,9.46847206869498,2.83966848534027e-21,5.25978234762126e-20
"RPLP1",119.568099642882,-0.692836756364451,0.0733217330323784,-9.44926869170561,3.41206176108966e-21,6.3136790827203e-20
"ZSWIM6",16.456969785389,0.615696847600083,0.0651671224572058,9.44796738576882,3.45473955495039e-21,6.38626380867154e-20
"SKI",25.075552868355,0.633662158195498,0.0670907387576272,9.4448528951913,3.55903884872899e-21,6.57250048471868e-20
"LDHA",109.829835431155,-1.43237153255524,0.151658660213441,-9.44470649113842,3.5640175992422e-21,6.57513276733576e-20
"GRPR",14.8209472065682,-0.924648810446668,0.097923988224881,-9.44251584528222,3.63934272060999e-21,6.70741012969794e-20
"SBF2",20.955976288743,0.552305104665549,0.0585596003248545,9.43150399937299,4.0425028903908e-21,7.44303218744193e-20
"ADGRF1",12.366233225023,-1.04920840271126,0.111299545611063,-9.42688846527485,4.22434348122027e-21,7.7701045503479e-20
"CSPG4",13.4150887089683,0.724249146154178,0.0769009072330758,9.41795321034486,4.59966575606001e-21,8.45205711520699e-20
"ARHGEF38",12.1266109321764,-0.88838983164669,0.0943662871947663,-9.41427132566006,4.76375078418836e-21,8.7448853681172e-20
"FGFR1",19.3304555675586,0.73821151563129,0.0784171261508428,9.41390678117009,4.78030851407099e-21,8.76658362184039e-20
"CISH",12.3402366092847,-0.739477830840715,0.0785744435881129,-9.41117489443586,4.90621668130833e-21,8.98857757137914e-20
"PHLDB1",22.0654721269683,0.599772232177915,0.0638750210027873,9.38977745544291,6.01271632413875e-21,1.10048766431121e-19
"MXRA7",18.5174828750018,0.557475799499341,0.0593744202044401,9.38915778174879,6.04819329135783e-21,1.10588704212732e-19
"SMS",21.0984064656773,-0.884301754595708,0.0941931044322443,-9.3881793144615,6.10463354378105e-21,1.11510502560834e-19
"ACADM",22.2981019440743,-0.904891772171956,0.0964561670850407,-9.38137808621564,6.51160010000428e-21,1.18827069280552e-19
"ADCY3",11.6145433914082,0.829408747892984,0.0884479645787397,9.37736387539606,6.76427274717238e-21,1.23316357550421e-19
"ISG15",16.1026097579274,0.62900247983725,0.0671996983984233,9.36019795963859,7.95874363290671e-21,1.44949401755222e-19
"SLC17A1",15.8313998333663,-1.32513820906801,0.141749236882666,-9.3484680285433,8.8926371049691e-21,1.61798777768287e-19
"TIAM1",12.1325613887478,0.819568711416574,0.0876728004108389,9.34803847460142,8.92881936279798e-21,1.62297518162293e-19
"EPB41L2",16.0429115220078,0.652918909664056,0.0698897850502641,9.34212215983327,9.44222804916016e-21,1.71461224555112e-19
"TRPM3",22.7555150700404,-0.995418413905863,0.106565222237223,-9.34093124387218,9.54904993867594e-21,1.7323100006398e-19
"CYSTM1",39.6440923944204,-1.04418077218185,0.111807982607409,-9.33905386566428,9.71987739779464e-21,1.76157307902832e-19
"TMEM51",16.9796931275427,-0.933222293252643,0.0999335637021027,-9.33842703773213,9.77758432334295e-21,1.77029765478609e-19
"TES",15.1374096044137,-0.893458234046486,0.0957261800776318,-9.3334783997639,1.02452199006398e-20,1.85315297205707e-19
"SLC47A2",15.2180115132463,-1.3991341834106,0.149916703182473,-9.33274380845758,1.03164970018873e-20,1.86422324729417e-19
"ALDH4A1",19.7898529677665,-1.04523732777077,0.112201979503125,-9.31567635793501,1.21177986150494e-20,2.18758776168657e-19
"STX11",11.2836882665911,0.625159846793535,0.0671355433561735,9.31190566935432,1.2555900942338e-20,2.26446774889886e-19
"PLCD3",13.9586275682633,0.63074065340462,0.0677868010154787,9.30477089869745,1.34281513540153e-20,2.41942076586853e-19
"RPS3",111.547345361351,-0.689641430495859,0.0741757245338349,-9.29740066349176,1.43921022905284e-20,2.59057841229511e-19
"PGK1",81.0652315767544,-0.947436476349289,0.102055313654175,-9.28355851768561,1.63910757775472e-20,2.94752639638226e-19
"MTHFD2",28.741760670702,0.790445829848823,0.0851574173277505,9.28217241261072,1.66057677910949e-20,2.98323424472252e-19
"SLC13A3",21.5956965918327,-1.49169004693992,0.160750365641707,-9.27954372598266,1.70205863432703e-20,3.05479078269518e-19
"IL17RD",12.7083272155627,0.595100026255954,0.064175610199331,9.27299365611887,1.80993198297745e-20,3.24525013692004e-19
"WTIP",11.513285582632,0.738146906747736,0.0796074359338273,9.27233615916623,1.82112667392711e-20,3.26216146895907e-19
"SDC2",24.8740003035534,0.765138914231806,0.0825352052123031,9.27045510171883,1.85353348618338e-20,3.31700035090302e-19
"NXN",13.9696281112441,0.638186877419688,0.0688517744598569,9.26899680402244,1.87904878449507e-20,3.35941243558423e-19
"DECR1",17.2145224655851,-0.841575496950279,0.0908014473751683,-9.26830487044006,1.89127647046676e-20,3.37800963412326e-19
"NEU1",21.5926164584835,-0.697061597390067,0.0752140738800835,-9.26770166048201,1.902000420664e-20,3.39388773230151e-19
"ARHGEF37",10.3510284443116,0.724793754330592,0.0782547966363157,9.26197224304378,2.00690367379858e-20,3.57762481502591e-19
"NEDD4L",12.9655955222653,-1.01009998056757,0.109085941206308,-9.25967149751428,2.05062130844701e-20,3.65204010505327e-19
"NDUFV1",22.6369925287519,-0.724390114095309,0.0783263132397442,-9.24836219315045,2.2795872816316e-20,4.05591183262606e-19
"RPL7A",215.450026325823,-0.493664770945021,0.0533809515469412,-9.24795749492985,2.28823302591628e-20,4.06738366105234e-19
"CDC42BPA",13.2355083518509,0.640083803109873,0.0692259256749373,9.24630182795244,2.32394266330076e-20,4.12689395793833e-19
"RFTN1",15.8403622744957,0.685973239631661,0.0742074339743361,9.24399622642791,2.37458969157484e-20,4.21279076250248e-19
"RPS5",55.5993171955505,-0.682139054721033,0.0738298472165069,-9.23933992062386,2.48022521981135e-20,4.39598538959666e-19
"SEMA4B",31.6849208018646,-1.30734468224429,0.141570817339523,-9.23456335714262,2.59341594474159e-20,4.59220752550224e-19
"IL1RAP",10.6138998516556,0.696312773752007,0.0754215444633928,9.23227943296726,2.64932847912109e-20,4.68672793285436e-19
"CASKIN2",14.413558902244,0.680376184606606,0.0737022588011641,9.23141564008429,2.67078409447653e-20,4.72017085808918e-19
"ACVR1B",21.8898402638926,-0.812928343805286,0.0881245302225055,-9.22476797042463,2.84175487123509e-20,5.01754123447845e-19
"ARL4D",19.7708399752287,-1.0578805787664,0.114798689162724,-9.2150928419303,3.11009043822161e-20,5.48609279969997e-19
"TOM1",20.2979533268713,-0.569668394356055,0.0618355183242968,-9.21264040140207,3.18199546194945e-20,5.60758514551549e-19
"BICDL1",11.9163578855759,-0.835188029351784,0.0906704186406348,-9.21125149605835,3.22344426817803e-20,5.67522480859812e-19
"SLC22A18",13.3991603459046,-0.905412845144318,0.0983142753389684,-9.20937312534351,3.28035028964033e-20,5.76992412162592e-19
"TPRKB",17.6790222909932,0.639863990692719,0.0694987960340527,9.20683561739978,3.35880506939644e-20,5.90231044673426e-19
"RPL17",145.571742293611,-0.664502642895374,0.0721937739975617,-9.20443143639806,3.43484781814408e-20,6.03021100824839e-19
"TMEM130",13.8358806981735,0.855105501386543,0.0929564583981235,9.19898967884736,3.61331009395085e-20,6.33750615909635e-19
"SDHA",61.4731389722885,-0.692990038361257,0.0754208990871484,-9.18830253615131,3.99089104414526e-20,6.99312953417272e-19
"NR3C1",15.5300029106931,0.638253084818869,0.0695359387330811,9.17875125363377,4.36119330249115e-20,7.63477018630996e-19
"ERO1A",31.1467243096532,-1.46894754449296,0.16010300188567,-9.17501562863852,4.51508963123701e-20,7.89671252707085e-19
"ALAS1",20.4010027392129,-1.26833046411413,0.138305808732086,-9.17047863529021,4.70923386854967e-20,8.228485694395e-19
"NACC2",15.6206888705029,0.574792660241583,0.0626994767537724,9.16742355759771,4.84459086841928e-20,8.4570103235123e-19
"SPTBN1",65.0443146716702,0.767638248679123,0.0838015764225147,9.16018864381273,5.18066735991788e-20,9.0351620007465e-19
"MED4",22.2306679341015,0.578724935740715,0.0632071095076466,9.15601014266762,5.38515982940562e-20,9.38295644852369e-19
"COA3",21.3143686102392,-0.84723248411961,0.0926035012935647,-9.14903294459436,5.74454707970469e-20,9.99972710845302e-19
"EFNA1",26.0672460754603,-0.847017083698759,0.0925844426052281,-9.14858976156897,5.76815929446004e-20,1.00313928181098e-18
"SLC48A1",16.431116268623,0.609541207553842,0.0666944131715003,9.13931435285962,6.28495295697231e-20,1.09198844615789e-18
"GNA14",11.4174842276919,0.615852233200201,0.0673912597379286,9.13845854188109,6.33488108489762e-20,1.09963076543101e-18
"FAM3B",10.4169002927662,-1.03888863596687,0.113687452988645,-9.13811162671256,6.35523165202192e-20,1.10212939539844e-18
"ACSM3",11.2215444870608,-0.866533532983062,0.0948325277899669,-9.13751381701269,6.3904517985166e-20,1.1071996262149e-18
"PDLIM5",26.8694134237186,0.55227308658166,0.0605059387500211,9.12758479565724,7.0044441530406e-20,1.21244372879198e-18
"CBR1",26.0427489594662,-0.827256431294714,0.0906496032997186,-9.12586929431474,7.11628229754909e-20,1.23065128629765e-18
"FOXC2",13.3748328975652,0.630879255243668,0.0691468512982267,9.12375969981221,7.2562346057025e-20,1.25368221422894e-18
"PCYOX1",25.9056855376811,0.738123248298105,0.0809106160033244,9.12269965004069,7.32758268099876e-20,1.26482826426493e-18
"EGR1",41.017687714845,-1.80277278836034,0.19763521267985,-9.12171856378985,7.39423363815245e-20,1.27514351575371e-18
"GSTM1",14.348127250884,0.795931329123606,0.0872682521021873,9.1205141612279,7.47687557574628e-20,1.28819465226824e-18
"ITPR2",14.6999610086887,-0.808537606369825,0.0886647261115699,-9.11904476366863,7.57893769813277e-20,1.30456430852324e-18
"ACSF2",27.6076576344729,-0.780912933480135,0.0856433351250128,-9.11819854213108,7.63833854272699e-20,1.3135670668645e-18
"RPS6KA2",14.8085412362047,0.562951977859054,0.061771172795464,9.1135063878922,7.97615223596456e-20,1.37038738137686e-18
"BOC",12.5259289630702,0.595841896983864,0.0654667113726195,9.1014484230388,8.91350526113021e-20,1.53001392719808e-18
"RPS23",152.874024618548,-0.754871491599963,0.0830701302124645,-9.08715912289128,1.01660543095187e-19,1.74339822931728e-18
"REG1A",17.7827124781406,-1.58331495484435,0.17424351618259,-9.0867941001902,1.02002309798817e-19,1.74763957455306e-18
"TMEM266",9.2845448982679,0.685090281346518,0.0754083204167284,9.08507546064557,1.03626773866147e-19,1.77382962406955e-18
"CHPF",19.8906755757232,0.607503472897919,0.0669774563862196,9.07026790320021,1.18724739612374e-19,2.03039055618057e-18
"KLF5",13.8004074773188,-0.997587094111079,0.109986257688537,-9.07010671220476,1.18900510518931e-19,2.03151897196888e-18
"ATP5PD",30.791171082319,-0.789665707668382,0.0871844928591356,-9.05741011700611,1.33584546296685e-19,2.28030299324156e-18
"NAPSA",16.3870026957791,-1.09223678185285,0.120650211116205,-9.05292060202743,1.39194503954094e-19,2.37387566927793e-18
"MATN2",14.0265399171009,0.671181115506782,0.0741426305071227,9.05256680152862,1.39646371758986e-19,2.37938900831334e-18
"SEPHS2",20.6122531394154,-1.06919730716654,0.11814042372047,-9.05022407653075,1.42675254780721e-19,2.42876073087623e-18
"COL4A5",22.9129565068208,0.742614623034726,0.0820743845714147,9.0480681264026,1.45519975578802e-19,2.47490958466007e-18
"PRPF39",25.3204076520056,-0.533283873674119,0.0589416817031989,-9.04765283690874,1.46074342681306e-19,2.48205659960962e-18
"KNG1",25.1637634977283,-1.73309529155264,0.191586178163705,-9.04603509587085,1.48253824206453e-19,2.51677868175799e-18
"ABTB2",12.4148241640601,-1.02070029179142,0.112878544794229,-9.0424650109735,1.53177931961728e-19,2.59798758296958e-18
"MT1G",105.136545366835,-1.73084227762446,0.191484102761846,-9.03909124914223,1.5797964340222e-19,2.67697373765081e-18
"CDCP1",13.4371109607048,-0.940508749790085,0.104122451979232,-9.03271803450879,1.67459739492534e-19,2.83501831616637e-18
"KIF13B",14.5278735692989,-0.823924828222609,0.091259864656855,-9.02833717013101,1.7430007237221e-19,2.94812480729011e-18
"SPCS3",30.65737256281,0.618347970451774,0.068497358680865,9.02732575912467,1.75918119050334e-19,2.97277522822591e-18
"MAP7",12.3410920406244,-0.779132523516655,0.0863323094431088,-9.02480807640258,1.80010629141851e-19,3.03915755624161e-18
"FLNB",18.132132915197,-0.786934454452377,0.0872350611181573,-9.02085061173394,1.86634445501321e-19,3.14811648090833e-18
"RPL13",136.759612137999,-0.689530607241808,0.0764961649199269,-9.01392387400834,1.98812718789286e-19,3.3504831953342e-18
"RAI14",15.465188711766,0.598482418708963,0.0664206226576061,9.01049094035297,2.05136097845317e-19,3.45390205143743e-18
"PCBD1",31.3830649242705,-0.974991057782619,0.108315011461867,-9.00143982467167,2.22776565156217e-19,3.74750687422786e-18
"PCDH1",17.879051237372,-0.84288418181733,0.0936469677446825,-9.00065642397899,2.24372082003119e-19,3.77091826102245e-18
"RPL36A",78.2366488965094,-0.720120990145688,0.0801545523087182,-8.98415585146201,2.6072800605084e-19,4.37795918690085e-18
